PCTimeStamp,OEM Power 2MW (kW),OEM Power 1.8MW (kW),Average of Power,Average of WindSpeed
2023-04-27 03:00:00,810,810,618.5,7.6
2023-04-27 03:10:00,1145,1145,825.6,8.8
2023-04-27 03:20:00,1145,1145,1012.7,9.2
2023-04-27 03:30:00,1145,1145,1101.7,9.3
2023-04-27 03:40:00,535,535,566.1,6.9
2023-04-27 03:50:00,1145,1145,739,8.5
2023-04-27 04:00:00,1145,1145,897.8,8.8
2023-04-27 04:10:00,1145,1145,1027.9,8.8
2023-04-27 04:20:00,1145,1145,984.9,9
2023-04-27 04:30:00,181,181,133.2,4.5
2023-04-27 04:40:00,81,81,71.5,4.3
2023-04-27 04:50:00,328,328,301.2,5.9
2023-04-27 05:00:00,535,535,587.3,7.2
2023-04-27 05:10:00,535,535,521.3,6.8
2023-04-27 05:20:00,328,328,287.6,5.8
2023-04-27 05:30:00,181,181,203.5,5.1
2023-04-27 05:40:00,535,535,544.8,6.9
2023-04-27 05:50:00,535,535,638,7.4
2023-04-27 06:00:00,535,535,456.6,6.7
2023-04-27 06:10:00,535,535,614.6,7.3
2023-04-27 06:20:00,810,810,888.1,8.2
2023-04-27 06:30:00,535,535,436,6.5
2023-04-27 06:40:00,328,328,320.2,5.9
2023-04-27 06:50:00,181,181,212.4,5.1
2023-04-27 07:00:00,535,535,416.6,6.6
2023-04-27 07:10:00,1145,1145,1076.9,8.8
2023-04-27 07:20:00,535,535,508.4,6.7
2023-04-27 07:30:00,535,535,603.7,7.2
2023-04-27 07:40:00,181,181,241.6,5.4
2023-04-27 07:50:00,181,181,185.2,5.2
2023-04-27 08:00:00,328,328,245.2,5.9
2023-04-27 08:10:00,181,181,188.8,5.3
2023-04-27 08:20:00,181,181,164.5,4.9
2023-04-27 08:30:00,181,181,127.6,4.7
2023-04-27 08:40:00,181,181,225.9,5.3
2023-04-27 08:50:00,81,81,44,3.9
2023-04-27 09:00:00,0,0,0,3.2
2023-04-27 09:10:00,0,0,0,2.7
2023-04-27 09:20:00,0,0,0,3.2
2023-04-27 09:30:00,81,81,1,3.7
2023-04-27 09:40:00,81,81,45.5,4.3
2023-04-27 09:50:00,81,81,25.3,4
2023-04-27 10:00:00,81,81,0,3.6
2023-04-27 10:10:00,0,0,0,3.2
2023-04-27 10:20:00,0,0,0,3.1
2023-04-27 10:30:00,81,81,8.4,3.8
2023-04-27 10:40:00,0,0,2,3.4
2023-04-27 10:50:00,0,0,0,3.1
2023-04-27 11:00:00,0,0,0,3
2023-04-27 11:10:00,0,0,0,3.1
2023-04-27 11:20:00,0,0,0.3,3.3
2023-04-27 11:30:00,0,0,0,3.1
2023-04-27 11:40:00,0,0,0,3
2023-04-27 11:50:00,0,0,0,2.8
2023-04-27 12:00:00,0,0,0,3.1
2023-04-27 12:10:00,0,0,0,2.5
2023-04-27 12:20:00,0,0,0,2.5
2023-04-27 12:30:00,0,0,0,2.9
2023-04-27 12:40:00,0,0,0,2.8
2023-04-27 12:50:00,0,0,0,2.1
2023-04-27 13:00:00,0,0,0,2.9
2023-04-27 13:10:00,81,81,0,3.5
2023-04-27 13:20:00,81,81,5.5,3.5
2023-04-27 13:30:00,81,81,6.4,3.7
2023-04-27 13:40:00,81,81,53,4
2023-04-27 13:50:00,81,81,21.9,3.9
2023-04-27 14:00:00,81,81,89.2,4.2
2023-04-27 14:10:00,81,81,69.8,4.1
2023-04-27 14:20:00,81,81,79.1,4.1
2023-04-27 14:30:00,181,181,106.8,4.5
2023-04-27 14:40:00,81,81,13.5,3.6
2023-04-27 14:50:00,81,81,88.9,4.3
2023-04-27 15:00:00,81,81,13.8,3.6
2023-04-27 15:10:00,81,81,40.2,3.9
2023-04-27 15:20:00,181,181,178.4,5.4
2023-04-27 15:30:00,81,81,101.1,4.3
2023-04-27 15:40:00,81,81,72.4,4.2
2023-04-27 15:50:00,81,81,85.8,4.1
2023-04-27 16:00:00,0,0,2.2,3
2023-04-27 16:10:00,0,0,0,3.3
2023-04-27 16:20:00,81,81,0,3.7
2023-04-27 16:30:00,81,81,28.6,3.7
2023-04-27 16:40:00,81,81,15.1,3.7
2023-04-27 16:50:00,81,81,13.2,3.5
2023-04-27 17:00:00,81,81,58.2,4.1
2023-04-27 17:10:00,81,81,59.6,4.1
2023-04-27 17:20:00,81,81,78.6,4.2
2023-04-27 17:30:00,81,81,12.1,3.6
2023-04-27 17:40:00,81,81,0,3.5
2023-04-27 17:50:00,81,81,24.4,3.8
2023-04-27 18:00:00,81,81,31.2,3.7
2023-04-27 18:10:00,81,81,64.4,4.1
2023-04-27 18:20:00,81,81,17.7,3.6
2023-04-27 18:30:00,81,81,0,3.6
2023-04-27 18:40:00,81,81,15.9,3.9
2023-04-27 18:50:00,81,81,39.4,3.9
2023-04-27 19:00:00,81,81,73.6,4.2
2023-04-27 19:10:00,81,81,68.8,4.2
2023-04-27 19:20:00,81,81,63.3,4.1
2023-04-27 19:30:00,81,81,67.7,4.1
2023-04-27 19:40:00,81,81,103.4,4.4
2023-04-27 19:50:00,81,81,110,4.4
2023-04-27 20:00:00,181,181,110,4.6
2023-04-27 20:10:00,181,181,118.3,4.6
2023-04-27 20:20:00,81,81,39.4,3.8
2023-04-27 20:30:00,81,81,0,3.6
2023-04-27 20:40:00,81,81,7.4,3.6
2023-04-27 20:50:00,81,81,0,3.5
2023-04-27 21:00:00,0,0,0,2.9
2023-04-27 21:10:00,0,0,0,3.2
2023-04-27 21:20:00,0,0,0,3.1
2023-04-27 21:30:00,0,0,0,3.2
2023-04-27 21:40:00,0,0,0,3.4
2023-04-27 21:50:00,0,0,0,3.4
2023-04-27 22:00:00,0,0,0,3.1
2023-04-27 22:10:00,0,0,0,3.4
2023-04-27 22:20:00,0,0,0,3.2
2023-04-27 22:30:00,0,0,0,3.3
2023-04-27 22:40:00,0,0,0,3.1
2023-04-27 22:50:00,0,0,0,2.7
2023-04-27 23:00:00,0,0,0,3.4
2023-04-27 23:10:00,81,81,3.3,3.7
2023-04-27 23:20:00,0,0,1.3,3.4
2023-04-27 23:30:00,0,0,0,3.1
2023-04-27 23:40:00,0,0,0,3.2
2023-04-27 23:50:00,81,81,0,3.5
2023-04-28 00:00:00,81,81,0,3.8
2023-04-28 00:10:00,81,81,0,3.5
2023-04-28 00:20:00,0,0,0,2.9
2023-04-28 00:30:00,81,81,12.1,3.7
2023-04-28 00:40:00,81,81,6.5,3.7
2023-04-28 00:50:00,0,0,3.8,3.4
2023-04-28 01:00:00,0,0,0,3.4
2023-04-28 01:10:00,81,81,1.7,3.6
2023-04-28 01:20:00,81,81,3.2,3.7
2023-04-28 01:30:00,0,0,0,3.4
2023-04-28 01:40:00,81,81,17.5,3.7
2023-04-28 01:50:00,0,0,0,3.2
2023-04-28 02:00:00,0,0,0,3.4
2023-04-28 02:10:00,181,181,89.7,4.5
2023-04-28 02:20:00,81,81,6.4,3.6
2023-04-28 02:30:00,81,81,28.2,4
2023-04-28 02:40:00,81,81,11.6,3.5
2023-04-28 02:50:00,81,81,47.6,3.8
2023-04-28 03:00:00,81,81,4.8,3.5
2023-04-28 03:10:00,81,81,0,3.6
2023-04-28 03:20:00,0,0,0,2.8
2023-04-28 03:30:00,0,0,0,3.3
2023-04-28 03:40:00,0,0,0,3.3
2023-04-28 03:50:00,0,0,0,3.3
2023-04-28 04:00:00,0,0,0,3
2023-04-28 04:10:00,0,0,0,3.4
2023-04-28 04:20:00,0,0,0,3.1
2023-04-28 04:30:00,81,81,58.2,3.7
2023-04-28 04:40:00,81,81,33.4,4
2023-04-28 04:50:00,81,81,37.1,4.3
2023-04-28 05:00:00,81,81,24,4.2
2023-04-28 05:10:00,81,81,66.4,4
2023-04-28 05:20:00,81,81,90.8,4.4
2023-04-28 05:30:00,81,81,87.2,4.2
2023-04-28 05:40:00,81,81,32.9,4
2023-04-28 05:50:00,81,81,33,4.3
2023-04-28 06:00:00,81,81,43.5,4.1
2023-04-28 06:10:00,81,81,38.9,4.4
2023-04-28 06:20:00,81,81,70.1,3.9
2023-04-28 06:30:00,181,181,118.4,4.5
2023-04-28 06:40:00,81,81,113.3,4.2
2023-04-28 06:50:00,181,181,140,4.5
2023-04-28 07:00:00,181,181,107.9,4.5
2023-04-28 07:10:00,81,81,133.2,4.4
2023-04-28 07:20:00,81,81,83.9,4.4
2023-04-28 07:30:00,81,81,89,4
2023-04-28 07:40:00,81,81,33.7,3.8
2023-04-28 07:50:00,81,81,38.7,3.8
2023-04-28 08:00:00,81,81,15.4,3.8
2023-04-28 08:10:00,81,81,10.1,3.8
2023-04-28 08:20:00,81,81,0,3.5
2023-04-28 08:30:00,0,0,0,3.2
2023-04-28 08:40:00,0,0,0,3.2
2023-04-28 08:50:00,81,81,0,3.5
2023-04-28 09:00:00,81,81,0,3.5
2023-04-28 09:10:00,81,81,0,3.6
2023-04-28 09:20:00,0,0,0,3.2
2023-04-28 09:30:00,0,0,0,3.2
2023-04-28 09:40:00,0,0,23.8,3.4
2023-04-28 09:50:00,81,81,0,3.6
2023-04-28 10:00:00,0,0,0,3.4
2023-04-28 10:10:00,0,0,2.8,3.3
2023-04-28 10:20:00,81,81,8.8,4
2023-04-28 10:30:00,81,81,18.5,4.1
2023-04-28 10:40:00,81,81,30,3.5
2023-04-28 10:50:00,81,81,31.3,3.7
2023-04-28 11:00:00,0,0,0,3.3
2023-04-28 11:10:00,81,81,12.7,3.5
2023-04-28 11:20:00,0,0,0,3.4
2023-04-28 11:30:00,81,81,41.2,3.7
2023-04-28 11:40:00,81,81,62.8,3.9
2023-04-28 11:50:00,81,81,51,3.8
2023-04-28 12:00:00,81,81,62,3.8
2023-04-28 12:10:00,81,81,19.6,3.8
2023-04-28 12:20:00,81,81,4.3,3.5
2023-04-28 12:30:00,0,0,0,3.1
2023-04-28 12:40:00,0,0,0,3.4
2023-04-28 12:50:00,0,0,0,3.3
2023-04-28 13:00:00,0,0,0,3.1
2023-04-28 13:10:00,0,0,0,3.4
2023-04-28 13:20:00,0,0,0,3.3
2023-04-28 13:30:00,0,0,0,3.4
2023-04-28 13:40:00,0,0,0,2.8
2023-04-28 13:50:00,0,0,0,2.9
2023-04-28 14:00:00,0,0,0,2.6
2023-04-28 14:10:00,0,0,0,3.3
2023-04-28 14:20:00,81,81,0,3.5
2023-04-28 14:30:00,81,81,0,3.6
2023-04-28 14:40:00,0,0,0,3.4
2023-04-28 14:50:00,0,0,0,3.3
2023-04-28 15:00:00,0,0,0,3.1
2023-04-28 15:10:00,0,0,0,2.4
2023-04-28 15:20:00,0,0,0,2.7
2023-04-28 15:30:00,0,0,0,3.3
2023-04-28 15:40:00,0,0,0,2.8
2023-04-28 15:50:00,0,0,0,1.5
2023-04-28 16:00:00,0,0,0,2
2023-04-28 16:10:00,0,0,0,2.7
2023-04-28 16:20:00,0,0,0,3.1
2023-04-28 16:30:00,0,0,0,3
2023-04-28 16:40:00,0,0,0,2.6
2023-04-28 16:50:00,0,0,0,2.3
2023-04-28 17:00:00,0,0,0,1.8
2023-04-28 17:10:00,0,0,0,1.7
2023-04-28 17:20:00,0,0,0,1.9
2023-04-28 17:30:00,0,0,0,1.8
2023-04-28 17:40:00,0,0,0,3.1
2023-04-28 17:50:00,81,81,0,3.6
2023-04-28 18:00:00,81,81,13.3,3.8
2023-04-28 18:10:00,181,181,131.6,4.7
2023-04-28 18:20:00,181,181,169,5
2023-04-28 18:30:00,328,328,325.5,6
2023-04-28 18:40:00,181,181,127,4.8
2023-04-28 18:50:00,181,181,210.8,5.3
2023-04-28 19:00:00,181,181,216.9,5.3
2023-04-28 19:10:00,181,181,206.1,5.3
2023-04-28 19:20:00,328,328,244.8,5.6
2023-04-28 19:30:00,181,181,122.9,4.8
2023-04-28 19:40:00,0,0,2.6,3.3
2023-04-28 19:50:00,0,0,0,2.2
2023-04-28 20:00:00,0,0,0,2.1
2023-04-28 20:10:00,0,0,0,3.4
2023-04-28 20:20:00,181,181,101.7,4.7
2023-04-28 20:30:00,81,81,18.5,3.8
2023-04-28 20:40:00,81,81,57.1,4.2
2023-04-28 20:50:00,81,81,27.1,3.9
2023-04-28 21:00:00,181,181,168.8,5.1
2023-04-28 21:10:00,181,181,151.8,4.9
2023-04-28 21:20:00,328,328,246.4,5.5
2023-04-28 21:30:00,328,328,257.4,5.5
2023-04-28 21:40:00,328,328,277.8,5.8
2023-04-28 21:50:00,181,181,226.4,5.4
2023-04-28 22:00:00,328,328,243.2,5.5
2023-04-28 22:10:00,81,81,76.7,4.2
2023-04-28 22:20:00,81,81,27.7,3.9
2023-04-28 22:30:00,81,81,39.5,3.9
2023-04-28 22:40:00,0,0,0,3.1
2023-04-28 22:50:00,0,0,0,1.6
2023-04-28 23:00:00,0,0,0,2.2
2023-04-28 23:10:00,0,0,0,2.4
2023-04-28 23:20:00,0,0,0,2.8
2023-04-28 23:30:00,0,0,0,3.1
2023-04-28 23:40:00,0,0,0,3.4
2023-04-28 23:50:00,81,81,9.6,3.6
2023-04-29 00:00:00,81,81,60.7,4.2
2023-04-29 00:10:00,81,81,0,3.6
2023-04-29 00:20:00,181,181,114.6,4.5
2023-04-29 00:30:00,81,81,102.7,4.4
2023-04-29 00:40:00,81,81,40.7,4
2023-04-29 00:50:00,0,0,0,3.4
2023-04-29 01:00:00,0,0,0,3
2023-04-29 01:10:00,0,0,0,3.4
2023-04-29 01:20:00,0,0,0,2.2
2023-04-29 01:30:00,0,0,0,1.6
2023-04-29 01:40:00,0,0,0,1.7
2023-04-29 01:50:00,0,0,0,3
2023-04-29 02:00:00,81,81,0,3.6
2023-04-29 02:10:00,181,181,127.3,4.7
2023-04-29 02:20:00,81,81,10.7,3.6
2023-04-29 02:30:00,0,0,0,3.4
2023-04-29 02:40:00,81,81,14.2,3.8
2023-04-29 02:50:00,181,181,93.7,4.5
2023-04-29 03:00:00,81,81,87.7,4.3
2023-04-29 03:10:00,181,181,125.2,4.8
2023-04-29 03:20:00,181,181,111.9,4.6
2023-04-29 03:30:00,81,81,72.4,4.4
2023-04-29 03:40:00,81,81,58.8,4.3
2023-04-29 03:50:00,81,81,35.8,4.1
2023-04-29 04:00:00,0,0,0,2.6
2023-04-29 04:10:00,0,0,0,2.2
2023-04-29 04:20:00,0,0,0,2.2
2023-04-29 04:30:00,0,0,0,3.3
2023-04-29 04:40:00,0,0,0,3.4
2023-04-29 04:50:00,81,81,0,3.5
2023-04-29 05:00:00,81,81,0,3.6
2023-04-29 05:10:00,81,81,53.8,4.2
2023-04-29 05:20:00,81,81,59.8,4.2
2023-04-29 05:30:00,181,181,104.7,4.7
2023-04-29 05:40:00,181,181,84.8,4.5
2023-04-29 05:50:00,81,81,26.1,3.8
2023-04-29 06:00:00,81,81,2.3,3.7
2023-04-29 06:10:00,81,81,28.2,4
2023-04-29 06:20:00,81,81,6.2,3.8
2023-04-29 06:30:00,81,81,14.6,4
2023-04-29 06:40:00,81,81,0,3.5
2023-04-29 06:50:00,81,81,0,3.6
2023-04-29 07:00:00,0,0,0,3
2023-04-29 07:10:00,0,0,0,3.2
2023-04-29 07:20:00,81,81,0,3.6
2023-04-29 07:30:00,81,81,0,3.5
2023-04-29 07:40:00,0,0,0,3.4
2023-04-29 07:50:00,81,81,32.6,3.9
2023-04-29 08:00:00,81,81,6.7,3.8
2023-04-29 08:10:00,81,81,29.4,4.1
2023-04-29 08:20:00,181,181,93,4.6
2023-04-29 08:30:00,181,181,121,4.7
2023-04-29 08:40:00,181,181,64.5,4.5
2023-04-29 08:50:00,181,181,80.4,4.6
2023-04-29 09:00:00,181,181,89.7,4.7
2023-04-29 09:10:00,81,81,62.8,4.3
2023-04-29 09:20:00,81,81,35.9,4.1
2023-04-29 09:30:00,81,81,82.5,4.4
2023-04-29 09:40:00,81,81,10.6,3.7
2023-04-29 09:50:00,0,0,0,3.2
2023-04-29 10:00:00,0,0,0,3.3
2023-04-29 10:10:00,0,0,0,3.2
2023-04-29 10:20:00,0,0,0,3.4
2023-04-29 10:30:00,81,81,27.8,3.9
2023-04-29 10:40:00,81,81,12.1,3.8
2023-04-29 10:50:00,81,81,6.9,3.6
2023-04-29 11:00:00,81,81,0,3.6
2023-04-29 11:10:00,81,81,60.1,4.2
2023-04-29 11:20:00,81,81,44.2,4.1
2023-04-29 11:30:00,181,181,103.7,4.5
2023-04-29 11:40:00,181,181,98.6,4.7
2023-04-29 11:50:00,81,81,20.9,4
2023-04-29 12:00:00,181,181,98.2,4.6
2023-04-29 12:10:00,181,181,116.6,4.6
2023-04-29 12:20:00,181,181,119,4.7
2023-04-29 12:30:00,81,81,51.6,4.3
2023-04-29 12:40:00,181,181,174.5,5.1
2023-04-29 12:50:00,181,181,183.2,5.3
2023-04-29 13:00:00,181,181,59.8,4.6
2023-04-29 13:10:00,81,81,89.9,4.4
2023-04-29 13:20:00,328,328,218.8,5.5
2023-04-29 13:30:00,181,181,124.3,4.7
2023-04-29 13:40:00,181,181,144.3,4.9
2023-04-29 13:50:00,181,181,230.9,5.4
2023-04-29 14:00:00,181,181,219.3,5.2
2023-04-29 14:10:00,535,535,417.7,6.6
2023-04-29 14:20:00,535,535,540.3,7.3
2023-04-29 14:30:00,1960,1791,707.1,11.7
2023-04-29 14:40:00,1501,1492,602.8,9.6
2023-04-29 14:50:00,328,328,266.4,6.3
2023-04-29 15:00:00,810,810,0,7.7
2023-04-29 15:10:00,328,328,0,6
2023-04-29 15:20:00,328,328,240.5,5.7
2023-04-29 15:30:00,181,181,98.1,4.6
2023-04-29 15:40:00,81,81,19.7,3.8
2023-04-29 15:50:00,0,0,0,3.4
2023-04-29 16:00:00,0,0,1.2,3.4
2023-04-29 16:10:00,81,81,4.7,3.5
2023-04-29 16:20:00,0,0,0,2.8
2023-04-29 16:30:00,0,0,0,2.5
2023-04-29 16:40:00,0,0,0,2.7
2023-04-29 16:50:00,181,181,183.9,5.2
2023-04-29 17:00:00,328,328,0,5.5
2023-04-29 17:10:00,328,328,0,6.2
2023-04-29 17:20:00,535,535,528.1,6.9
2023-04-29 17:30:00,328,328,83.7,5.5
2023-04-29 17:40:00,181,181,1.2,4.9
2023-04-29 17:50:00,81,81,40.1,4.1
2023-04-29 18:00:00,81,81,72.8,4.2
2023-04-29 18:10:00,181,181,93,4.5
2023-04-29 18:20:00,81,81,7.2,3.8
2023-04-29 18:30:00,81,81,0,3.6
2023-04-29 18:40:00,81,81,0,3.5
2023-04-29 18:50:00,0,0,0,2.7
2023-04-29 19:00:00,0,0,0,3.1
2023-04-29 19:10:00,81,81,12.6,3.7
2023-04-29 19:20:00,81,81,26,3.8
2023-04-29 19:30:00,181,181,74.5,4.5
2023-04-29 19:40:00,81,81,39.7,4.1
2023-04-29 19:50:00,81,81,0,3.5
2023-04-29 20:00:00,81,81,1,3.7
2023-04-29 20:10:00,81,81,11.1,3.7
2023-04-29 20:20:00,181,181,148,4.9
2023-04-29 20:30:00,181,181,156,5
2023-04-29 20:40:00,81,81,76.2,4.3
2023-04-29 20:50:00,81,81,21.4,3.8
2023-04-29 21:00:00,181,181,111.6,4.6
2023-04-29 21:10:00,181,181,170.3,5.1
2023-04-29 21:20:00,181,181,161.8,5
2023-04-29 21:30:00,181,181,80.3,4.5
2023-04-29 21:40:00,81,81,50.5,4.3
2023-04-29 21:50:00,0,0,0,3.4
2023-04-29 22:00:00,0,0,0,2.1
2023-04-29 22:10:00,0,0,0,2.5
2023-04-29 22:20:00,0,0,0,2.4
2023-04-29 22:30:00,0,0,0,2.6
2023-04-29 22:40:00,0,0,0,2
2023-04-29 22:50:00,0,0,0,2.2
2023-04-29 23:00:00,0,0,3.9,3.4
2023-04-29 23:10:00,328,328,396.6,6
2023-04-29 23:20:00,535,535,593.5,6.8
2023-04-29 23:30:00,328,328,423,6
2023-04-29 23:40:00,181,181,227.1,4.9
2023-04-29 23:50:00,181,181,252.3,5.2
2023-04-30 00:00:00,328,328,368.9,5.6
2023-04-30 00:10:00,535,535,812.3,6.9
2023-04-30 00:20:00,535,535,874.6,7.1
2023-04-30 00:30:00,328,328,568.4,6.4
2023-04-30 00:40:00,328,328,353.5,5.7
2023-04-30 00:50:00,181,181,181.2,4.9
2023-04-30 01:00:00,181,181,130.9,4.7
2023-04-30 01:10:00,181,181,214.4,5.2
2023-04-30 01:20:00,181,181,269.9,5.4
2023-04-30 01:30:00,81,81,61.1,4.3
2023-04-30 01:40:00,81,81,69.6,4.4
2023-04-30 01:50:00,81,81,79.9,4.3
2023-04-30 02:00:00,81,81,33.8,4.1
2023-04-30 02:10:00,81,81,48,4.3
2023-04-30 02:20:00,181,181,190.2,5.3
2023-04-30 02:30:00,535,535,518.2,6.5
2023-04-30 02:40:00,535,535,632.1,6.7
2023-04-30 02:50:00,535,535,639.5,6.7
2023-04-30 03:00:00,535,535,852.7,7.4
2023-04-30 03:10:00,810,810,1090.8,8.2
2023-04-30 03:20:00,810,810,1208,8.4
2023-04-30 03:30:00,1145,1145,1368.4,8.9
2023-04-30 03:40:00,810,810,1042.1,8.1
2023-04-30 03:50:00,810,810,1031.5,8.1
2023-04-30 04:00:00,1145,1145,1279.7,8.9
2023-04-30 04:10:00,810,810,1037.8,8.1
2023-04-30 04:20:00,1145,1145,1141.3,8.5
2023-04-30 04:30:00,1145,1145,1297.4,8.9
2023-04-30 04:40:00,1501,1492,1545.6,9.7
2023-04-30 04:50:00,1145,1145,1306,8.9
2023-04-30 05:00:00,1145,1145,1509.9,9.3
2023-04-30 05:10:00,1145,1145,1425.7,9.3
2023-04-30 05:20:00,1145,1145,1443.6,9
2023-04-30 05:30:00,810,810,1282.9,8.3
2023-04-30 05:40:00,810,810,1241.4,8.4
2023-04-30 05:50:00,1145,1145,1202.4,8.6
2023-04-30 06:00:00,1145,1145,1389.1,8.7
2023-04-30 06:10:00,1145,1145,1233.8,8.5
2023-04-30 06:20:00,1145,1145,1145.1,8.5
2023-04-30 06:30:00,1145,1145,1046.1,8.5
2023-04-30 06:40:00,1145,1145,1071,8.5
2023-04-30 06:50:00,1145,1145,1212.8,8.8
2023-04-30 07:00:00,1145,1145,1354.5,8.7
2023-04-30 07:10:00,1145,1145,1421.8,8.8
2023-04-30 07:20:00,810,810,864.1,7.5
2023-04-30 07:30:00,810,810,891.1,7.7
2023-04-30 07:40:00,535,535,703.8,7
2023-04-30 07:50:00,535,535,764,7.1
2023-04-30 08:00:00,810,810,878.4,7.5
2023-04-30 08:10:00,810,810,860.8,7.6
2023-04-30 08:20:00,535,535,669.4,7.2
2023-04-30 08:30:00,535,535,739.5,7.4
2023-04-30 08:40:00,535,535,674,7.2
2023-04-30 08:50:00,535,535,558.6,6.9
2023-04-30 09:00:00,328,328,447.7,6.2
2023-04-30 09:10:00,535,535,539.3,6.7
2023-04-30 09:20:00,328,328,491.4,6.4
2023-04-30 09:30:00,535,535,571.3,6.6
2023-04-30 09:40:00,535,535,606.6,6.8
2023-04-30 09:50:00,535,535,592.2,6.7
2023-04-30 10:00:00,535,535,618.3,6.9
2023-04-30 10:10:00,535,535,603.4,6.9
2023-04-30 10:20:00,535,535,642.5,7.2
2023-04-30 10:30:00,535,535,479.8,6.6
2023-04-30 10:40:00,810,810,850.2,8
2023-04-30 10:50:00,810,810,891.7,8.2
2023-04-30 11:00:00,810,810,901.6,8.3
2023-04-30 11:10:00,535,535,636,7.4
2023-04-30 11:20:00,810,810,752.6,7.6
2023-04-30 11:30:00,810,810,912.4,8.2
2023-04-30 11:40:00,1145,1145,1129.4,8.9
2023-04-30 11:50:00,810,810,864.3,8.1
2023-04-30 12:00:00,810,810,776.4,7.9
2023-04-30 12:10:00,810,810,926.1,8.4
2023-04-30 12:20:00,1145,1145,1098.7,9
2023-04-30 12:30:00,1145,1145,951.7,8.6
2023-04-30 12:40:00,810,810,841.7,7.9
2023-04-30 12:50:00,810,810,661.6,7.6
2023-04-30 13:00:00,810,810,640.6,7.5
2023-04-30 13:10:00,535,535,549.5,7.1
2023-04-30 13:20:00,810,810,597.8,7.5
2023-04-30 13:30:00,535,535,473.2,6.9
2023-04-30 13:40:00,328,328,377.1,6.2
2023-04-30 13:50:00,181,181,184,5.1
2023-04-30 14:00:00,181,181,137.4,4.9
2023-04-30 14:10:00,181,181,223.1,5.3
2023-04-30 14:20:00,328,328,297,5.8
2023-04-30 14:30:00,328,328,359.1,6.1
2023-04-30 14:40:00,328,328,316.2,5.9
2023-04-30 14:50:00,181,181,232.3,5.1
2023-04-30 15:00:00,181,181,123.3,4.7
2023-04-30 15:10:00,181,181,126.8,4.6
2023-04-30 15:20:00,81,81,115.6,4.4
2023-04-30 15:30:00,181,181,120.3,4.7
2023-04-30 15:40:00,181,181,152.9,4.8
2023-04-30 15:50:00,181,181,171.2,4.9
2023-04-30 16:00:00,181,181,189.4,5
2023-04-30 16:10:00,181,181,226.7,5.4
2023-04-30 16:20:00,81,81,17.6,4.1
2023-04-30 16:30:00,81,81,27.8,3.7
2023-04-30 16:40:00,81,81,58.2,4.3
2023-04-30 16:50:00,81,81,54.1,4.2
2023-04-30 17:00:00,81,81,19.2,4
2023-04-30 17:10:00,81,81,77.4,4.3
2023-04-30 17:20:00,328,328,293.3,5.6
2023-04-30 17:30:00,810,810,851.3,7.9
2023-04-30 17:40:00,535,535,746.8,7.4
2023-04-30 17:50:00,535,535,575.6,6.9
2023-04-30 18:00:00,328,328,400.2,6.2
2023-04-30 18:10:00,535,535,552.2,6.8
2023-04-30 18:20:00,535,535,621.6,7
2023-04-30 18:30:00,328,328,312,6.1
2023-04-30 18:40:00,328,328,453.2,6.4
2023-04-30 18:50:00,535,535,755.5,7.4
2023-04-30 19:00:00,810,810,972.7,8.1
2023-04-30 19:10:00,810,810,843.2,7.7
2023-04-30 19:20:00,810,810,944.3,8.1
2023-04-30 19:30:00,810,810,910.1,8.2
2023-04-30 19:40:00,328,328,412,6.2
2023-04-30 19:50:00,181,181,230.2,5.4
2023-04-30 20:00:00,328,328,391,6.3
2023-04-30 20:10:00,328,328,355,6.1
2023-04-30 20:20:00,328,328,279.4,5.7
2023-04-30 20:30:00,328,328,327,6.1
2023-04-30 20:40:00,81,81,26.7,4.2
2023-04-30 20:50:00,181,181,214.7,5.3
2023-04-30 21:00:00,181,181,226.1,5.4
2023-04-30 21:10:00,328,328,381.5,6.1
2023-04-30 21:20:00,535,535,432.9,6.5
2023-04-30 21:30:00,535,535,595.2,7.2
2023-04-30 21:40:00,1145,1145,1165.9,8.8
2023-04-30 21:50:00,535,535,635.7,7.4
2023-04-30 22:00:00,535,535,663.6,7.3
2023-04-30 22:10:00,535,535,648.5,7.3
2023-04-30 22:20:00,535,535,654.4,7.3
2023-04-30 22:30:00,535,535,474.9,6.6
2023-04-30 22:40:00,535,535,448.1,6.5
2023-04-30 22:50:00,328,328,291.2,5.9
2023-04-30 23:00:00,181,181,196.3,5.3
2023-04-30 23:10:00,328,328,293.7,5.7
2023-04-30 23:20:00,535,535,489.8,6.6
2023-04-30 23:30:00,535,535,548,7
2023-04-30 23:40:00,535,535,594.2,7
2023-04-30 23:50:00,328,328,319.4,5.8
2023-05-01 00:00:00,181,181,203.8,5.1
2023-05-01 00:10:00,181,181,195.8,5.3
2023-05-01 00:20:00,181,181,157.3,4.9
2023-05-01 00:30:00,181,181,145,4.8
2023-05-01 00:40:00,181,181,133.9,4.8
2023-05-01 00:50:00,181,181,104.2,4.5
2023-05-01 01:00:00,181,181,199.3,5.3
2023-05-01 01:10:00,328,328,274.1,5.6
2023-05-01 01:20:00,181,181,168.3,5
2023-05-01 01:30:00,181,181,237,5.3
2023-05-01 01:40:00,535,535,510.2,6.5
2023-05-01 01:50:00,535,535,539.1,6.9
2023-05-01 02:00:00,535,535,406.6,6.6
2023-05-01 02:10:00,328,328,391.9,6.1
2023-05-01 02:20:00,328,328,346.6,5.8
